Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
0.085,0.19199156378427,-0.539254157049518,-1.22892288094831,-1.75687046674578e-08,1.2123521527209e-05,6.6458404925039e-06,2.4
0.09,0.196014631463988,-0.550559683416937,-1.2289227714791,4.99273148116186e-08,1.48858293702617e-05,7.97661010086644e-06,2.4
0.095,0.200037707093092,-0.561865206955567,-1.2289227714791,1.3197843855174e-07,1.79467179273631e-05,9.43307449388501e-06,2.4
0.1,0.204060789736652,-0.573170727998096,-1.22892260719281,2.29514944773588e-07,2.10802116447277e-05,1.08895388869036e-05,2.4
0.105,0.208083881496976,-0.584476245796411,-1.22892260719281,3.4337261735394e-07,2.44761862326553e-05,1.2447733071287e-05,2.4
0.11,0.212106980761692,-0.595781760924269,-1.22892238291184,4.74409510240555e-07,2.79521541082781e-05,1.40059272556705e-05,2.4
0.115,0.216130090254228,-0.607087272412524,-1.22892238291184,6.23389231456243e-07,3.16541659868102e-05,1.56421185265277e-05,2.4
0.12,0.220153207626792,-0.618392781096638,-1.22892209444573,7.91094847867722e-07,3.54427894050421e-05,1.72783097973849e-05,2.4
0.125,0.224176336276095,-0.629698285767865,-1.22892209444573,9.78223084028918e-07,3.94239217250972e-05,1.8970754034043e-05,2.4
0.13,0.228199473076338,-0.641003787538531,-1.22892173858161,1.18548754503532e-06,4.34975774177429e-05,2.06631982707011e-05,2.4
0.135,0.232222622137016,-0.652309284946233,-1.22892173858161,1.4135205947258e-06,4.77319323244831e-05,2.23914703141235e-05,2.4
0.14,0.236245779521179,-0.663614779391955,-1.22892131300233,1.66296903622514e-06,5.20640511279734e-05,2.41197423575459e-05,2.4
0.145,0.240268950080349,-0.674920269149229,-1.22892131300233,1.93440333372607e-06,5.65267246998139e-05,2.58646843387135e-05,2.4
0.15,0.244292129043282,-0.686225755915937,-1.22892081623205,2.22840608107578e-06,6.10917650973416e-05,2.7609626319881e-05,2.4
0.155,0.248315323824072,-0.697531237053677,-1.22892081623205,2.54893861313001e-06,6.71446098893735e-05,3.01011814720291e-05,2.4
0.16,0.252338530604357,-0.708836713921243,-1.22892024758411,2.90008475730061e-06,7.33376630975488e-05,3.25927366241772e-05,2.4
0.165,0.256361755659497,-0.720142184285437,-1.22892024758411,3.28225830289235e-06,7.9555553519582e-05,3.50205603479637e-05,2.4
0.17,0.260384992407186,-0.731447650488652,-1.22891957630402,3.69587720295448e-06,8.59162703075067e-05,3.74483840717502e-05,2.4
0.175,0.264408248245443,-0.742753109898155,-1.22891957630402,4.14129640692074e-06,9.22755527475928e-05,3.97968454961511e-05,2.4
0.18,0.268431515394024,-0.754058565282664,-1.228918805017,4.61887304681895e-06,9.87797205985749e-05,4.21453069205519e-05,2.4
0.185,0.272454802347065,-0.76536401361935,-1.228918805017,5.12890642760236e-06,0.000105258029392385,4.4400079255465e-05,2.4
0.19,0.276478100159208,-0.776669458091586,-1.22891793699215,5.67169619812749e-06,0.000111882761235357,4.6654851590378e-05,2.4
0.195,0.280501418386239,-0.787974895298701,-1.22891793699215,6.24748816556862e-06,0.000118458597170606,4.88026438651618e-05,2.4
0.2,0.284524746957141,-0.79928032882469,-1.2289169760887,6.85652674735437e-06,0.000125181898925779,5.09504361399457e-05,2.4
0.205,0.288548096448826,-0.81058575490546,-1.2289169760887,7.4990077093468e-06,0.000131835155072468,5.29792481271809e-05,2.4
0.21,0.292571455711356,-0.821891177508999,-1.22891592671339,8.17512383940803e-06,0.000138636463813726,5.50080601144162e-05,2.4
0.215,0.296594836294088,-0.833196592525109,-1.22891592671339,8.88502073869504e-06,0.000145346987412145,5.6906363911912e-05,2.4
0.22,0.300618226019124,-0.844502004287644,-1.22891479376723,9.62883946753033e-06,0.000152205697493586,5.88046677094077e-05,2.4
0.225,0.304641637355797,-0.855807408358969,-1.22891479376723,1.04066788179309e-05,0.000158954687198312,6.05621584603622e-05,2.4
0.23,0.308665057156604,-0.86711280941804,-1.22891358262614,1.12186316165471e-05,0.000165851581434321,6.23196492113166e-05,2.4
0.235,0.31268849875228,-0.878418202720627,-1.22891358262614,1.20647519646579e-05,0.000172621090124582,6.39269364651086e-05,2.4
0.24,0.316711948088699,-0.889723593268382,-1.22891229909048,1.29450866685898e-05,0.000179537829869372,6.55342237189005e-05,2.4
0.245,0.320735417652172,-0.901028976617557,-1.22891229909048,1.38565006135678e-05,0.000185046964146381,6.63007551955578e-05,2.4
0.25,0.32475889090728,-0.912334358652917,-1.22891094934743,1.47957475141678e-05,0.000190671423666978,6.7067286672215e-05,2.4
0.255,0.328782381256812,-0.923639734604526,-1.22891094934743,1.57598531540583e-05,0.000194985066541921,6.70628227513794e-05,2.4
0.26,0.332805871584846,-0.934945110563786,-1.22890956802942,1.6745739771236e-05,0.000199384136467268,6.70583588305438e-05,2.4
0.265,0.336829375811559,-0.946250481576611,-1.22890956802942,1.77505896805184e-05,0.000202565400519311,6.63495216211062e-05,2.4
0.27,0.340852876624498,-0.957555853804374,-1.22890818689528,1.87714889528639e-05,0.000205804118673533,6.56406844116686e-05,2.4
0.275,0.344876388094509,-0.968861222239356,-1.22890818689528,1.98057714257374e-05,0.000207914089189153,6.4290908478121e-05,2.4
0.28,0.348899893063973,-0.980166592987841,-1.22890683495957,2.08506816598182e-05,0.000210055379837288,6.29411325445733e-05,2.4
0.285,0.352923405419092,-0.991471961107818,-1.22890683495957,2.19037003044301e-05,0.000211153235084724,6.10108234306222e-05,2.4
0.29,0.356946908477806,-1.00277733253633,-1.22890553862384,2.29622253835658e-05,0.000212258034486229,5.90805143166711e-05,2.4
0.295,0.360970415636168,-1.0140827025058,-1.22890553862384,2.40238797517669e-05,0.000212401088203939,5.66271593614047e-05,2.4
0.3,0.364993910979122,-1.02538807668028,-1.22890432180141,2.50862099863006e-05,0.000212528390333923,5.41738044061384e-05,2.4
0.305,0.369017407136132,-1.03669345056506,-1.22890432180141,2.61469779302162e-05,0.0002117726506077,5.1252358745429e-05,2.4
0.31,0.373040889223394,-1.04799882945714,-1.22890320603759,2.7203875247684e-05,0.000210980081761342,4.83309130847195e-05,2.4
0.315,0.377064366981738,-1.05930420988984,-1.22890320603759,2.82512119734157e-05,0.000207939355999971,4.42162424997128e-05,2.4
0.32,0.381087824923723,-1.07060959737497,-1.22890221061397,2.92831167973454e-05,0.000204807091848525,4.01015719147061e-05,2.4
0.325,0.385111273533394,-1.08191498818137,-1.22890221061397,3.02976541349363e-05,0.000200989715625758,3.56673029097967e-05,2.4
0.33,0.389134700787491,-1.09322038658792,-1.22890138468189,3.12928333272922e-05,0.000197063546471459,3.12330339048874e-05,2.4
0.335,0.39315811536666,-1.10452578950529,-1.22890138468189,3.22668476882809e-05,0.000192521430952017,2.65259940425341e-05,2.4
0.34,0.397181507276559,-1.11583120049027,-1.22890074140624,3.32178407418775e-05,0.000187854682042375,2.18189541801807e-05,2.4
0.345,0.401204883239201,-1.12713661715058,-1.22890074140624,3.41441295786259e-05,0.000182637669782901,1.68833156868316e-05,2.4
0.35,0.405228235431604,-1.13844204227022,-1.228900292023,3.50439865027122e-05,0.000177281525061347,1.19476771934824e-05,2.4
0.355,0.409251568484502,-1.14974747420117,-1.228900292023,3.59158483833413e-05,0.000171437841924834,6.82527982228117e-06,2.4
0.36,0.413274876867689,-1.16105291491146,-1.22890004594861,3.67581120697679e-05,0.000165441808642639,1.70288245107995e-06,2.4
0.365,0.417298163008641,-1.17235836353714,-1.22890004594861,3.75693300997416e-05,0.00015901801926367,-3.56672539519711e-06,2.4
0.37,0.421321423770871,-1.18366382119435,-1.22890001087604,3.83480195227822e-05,0.000152429883806846,-8.83633324147417e-06,2.4
0.375,0.425344659286304,-1.19496928783608,-1.22890001087604,3.9092844527574e-05,0.000145470929231153,-1.42158094194221e-05,2.4
0.38,0.429367868893843,-1.20627476369753,-1.22890019286918,3.98024381205652e-05,0.00013833679707273,-1.95952855973701e-05,2.4
0.385,0.433391050356184,-1.21758024957479,-1.22890019286918,4.04755722146215e-05,0.000130886031715679,-2.5049412005243e-05,2.4
0.39,0.437414205551065,-1.22888574479959,-1.22890059645374,4.11109916292575e-05,0.00012325036659297,-3.05035384131158e-05,2.4
0.395,0.441437329815859,-1.24019125103106,-1.22890059645374,4.17075721635834e-05,0.00011534959436028,-3.59991416294034e-05,2.4
0.4,0.44546042761339,-1.25149676668102,-1.22890122470469,4.22641664034114e-05,0.000107255256520529,-4.1494744845691e-05,2.4
0.405,0.449483492652371,-1.26280229398814,-1.22890122470469,4.2781352292808e-05,9.95881883372541e-05,-4.66533764228833e-05,2.4
0.41,0.453506532846925,-1.27410783013611,-1.22890207933057,4.32597404969832e-05,9.17356078484389e-05,-5.18120080000755e-05,2.4
0.415,0.457529539321978,-1.285413378283,-1.22890207933057,4.36999025789383e-05,8.42996152142171e-05,-5.66438362229338e-05,2.4
0.42,0.461552522526477,-1.29671893471054,-1.22890314645082,4.41024418323949e-05,7.6685919345055e-05,-6.14756644457921e-05,2.4
0.425,0.465575471159072,-1.30802450344013,-1.22890314645082,4.44679233525083e-05,6.94783408883999e-05,-6.59906110443747e-05,2.4
0.43,0.469598398047206,-1.31933007990719,-1.22890441260377,4.47969430052576e-05,6.2100632562903e-05,-7.05055576429573e-05,2.4
0.435,0.473621289616067,-1.33063566894205,-1.22890441260377,4.50900594408224e-05,5.51188180118212e-05,-7.47132832598093e-05,2.4
0.44,0.477644160920039,-1.34194126518779,-1.22890586473643,4.53478611529783e-05,4.79742204199267e-05,-7.89210088766613e-05,2.4
0.445,0.481666996258969,-1.35324687423091,-1.22890586473643,4.5570900273759e-05,4.12154919542378e-05,-8.28309438229557e-05,2.4
0.45,0.48568981276717,-1.36455248997448,-1.22890749019374,4.57597578796611e-05,3.43011085341561e-05,-8.674087876925e-05,2.4
0.455,0.489712592762747,-1.37585811871008,-1.22890749019374,4.59149795130083e-05,2.77627613678288e-05,-9.03622311210339e-05,2.4
0.46,0.493735355317416,-1.3871637536515,-1.22890927670911,4.6037138788297e-05,2.10756760080761e-05,-9.39835834728178e-05,2.4
0.465,0.497758080906729,-1.39846940174584,-1.22890927670911,4.61267745883754e-05,1.47549790513873e-05,-9.73253467137453e-05,2.4
0.47,0.501780790401645,-1.40977505556681,-1.22891121239524,4.61844530216309e-05,8.2922563931751e-06,-0.000100667109954673,2.4
0.475,0.505803462570052,-1.42108072266899,-1.22891121239524,4.62107062436213e-05,2.18645297895545e-06,-0.000103738070195901,2.4
0.48,0.509826119948262,-1.43238639503367,-1.22891328573531,4.62060928133459e-05,-4.05486119809179e-06,-0.00010680903043713,2.4
0.485,0.513848739727185,-1.44369208077644,-1.22891328573531,4.61711380933537e-05,-9.94855252675492e-06,-0.000109617773236588,2.4
0.49,0.517871345978767,-1.45499777133229,-1.22891548557439,4.61063930510132e-05,-1.5971430839106e-05,-0.000112426516036047,2.4
0.495,0.521893914443515,-1.46630347533277,-1.22891548557439,4.60123761923776e-05,-2.1655815484275e-05,-0.000114981432839333,2.4
0.5,0.525916470603367,-1.47760918371132,-1.22891780111122,4.58896308521712e-05,-2.74632484047183e-05,-0.000117536349642618,2.4
0.505,0.52993898887012,-1.48891490557212,-1.22891780111122,4.57386669437987e-05,-3.29418275629864e-05,-0.000119846006935518,2.4
0.51,0.53396149601317,-1.50022063139066,-1.22892022189019,4.55600184000758e-05,-3.85375119882331e-05,-0.000122155664228418,2.4
0.515,0.537983965236046,-1.5115263707009,-1.22892022189019,4.53541898505623e-05,-4.38124563356239e-05,-0.000124227698331703,2.4
0.52,0.542006424479637,-1.52283211356166,-1.22892273780859,4.51217092666118e-05,-4.9198719882736e-05,-0.000126299732434988,2.4
0.525,0.546028845852921,-1.53413786989619,-1.22892273780859,4.48630742473705e-05,-5.42729003022468e-05,-0.000128141987610169,2.4
0.53,0.550051258353563,-1.54544362938747,-1.22892533907822,4.45788050195852e-05,-5.9452782318842e-05,-0.00012998424278535,2.4
0.535,0.554073633107064,-1.55674940230852,-1.22892533907822,4.42693920981102e-05,-6.432908996313e-05,-0.000131604391678275,2.4
0.54,0.558096000057617,-1.5680551780057,-1.22892801623404,4.39353479301734e-05,-6.93056450443426e-05,-0.0001332245405712,2.4
0.545,0.562118329454653,-1.5793609670636,-1.22892801623404,4.35771558953877e-05,-7.39869902001681e-05,-0.000134630089016315,2.4
0.55,0.56614065208229,-1.59066675852989,-1.22893076012704,4.31953206287277e-05,-7.87632872816874e-05,-0.00013603563746143,2.4
0.555,0.570162938283584,-1.60197256295571,-1.22893076012704,4.27919771814683e-05,-8.25863450605686e-05,-0.000136874364515302,2.4
0.56,0.574185220445397,-1.61327836881866,-1.2289335619174,4.23693353102122e-05,-8.64829419991938e-05,-0.000137713091569175,2.4
0.565,0.578207468140565,-1.6245841869438,-1.2289335619174,4.19294166009876e-05,-8.94934589054166e-05,-0.000138033006407297,2.4
0.57,0.582229714294955,-1.6358900056171,-1.2289363982566,4.14743120758443e-05,-9.25574925657244e-05,-0.000138352921245419,2.4
0.575,0.586251927980532,-1.6471958358417,-1.2289363982566,4.10059331479145e-05,-9.47998814395511e-05,-0.000138199801414616,2.4
0.58,0.590274142403567,-1.65850166580395,-1.22893924777375,4.0526255627832e-05,-9.70770960533135e-05,-0.000138046681583814,2.4
0.585,0.594296326382154,-1.6698075065972,-1.22893924777375,4.00370843620409e-05,-9.85943104949976e-05,-0.00013746406921002,2.4
0.59,0.59831851316673,-1.68111334639219,-1.22894209098358,3.95402837904472e-05,-0.000100128930664301,-0.000136881456836226,2.4
0.595,0.602340671546949,-1.69241919629233,-1.22894209098358,3.90375556184049e-05,-0.000100962538065167,-0.000135910763580576,2.4
0.6,0.606362834602245,-1.70372504452926,-1.22894491019444,3.85306565627786e-05,-0.000101797345181585,-0.000134940070324925,2.4
0.605,0.610384971297747,-1.71503090214391,-1.22894491019444,3.80211865318232e-05,-0.000101988363233157,-0.000133621090699736,2.4
0.61,0.614407114345755,-1.72633675749861,-1.22894768942049,3.75107960114267e-05,-0.000102165553923054,-0.000132302111074547,2.4
0.615,0.618429233074524,-1.73764262150503,-1.22894768942049,3.70009904129114e-05,-0.000101752058697024,-0.000130671769555208,2.4
0.62,0.622451359655393,-1.74894848271802,-1.22895041431513,3.64933216292947e-05,-0.000101310795675651,-0.000129041428035869,2.4
0.625,0.626473465883465,-1.76025435117162,-1.22895041431513,3.59929146907976e-05,-9.88391377594485e-05,-0.000126330410257772,2.4
0.63,0.630495585168424,-1.77156021498017,-1.22895307205273,3.55050582539578e-05,-9.62904085187626e-05,-0.000123619392479675,2.4
0.635,0.634517687927137,-1.78286608466801,-1.22895307205273,3.50310311062756e-05,-9.33057742239172e-05,-0.000120715322804453,2.4
0.64,0.638539804672521,-1.79417194938003,-1.22895561811808,3.45721467687353e-05,-9.02330596273552e-05,-0.000117811253129231,2.4
0.645,0.642561907007242,-1.8054778192187,-1.22895561811808,3.41295926078334e-05,-8.67722568510499e-05,-0.000114746002963562,2.4
0.65,0.646584024104917,-1.81678368380539,-1.22895804455897,3.37045870901518e-05,-8.32133419286514e-05,-0.000111680752797894,2.4
0.655,0.65060612884859,-1.82808955278707,-1.22895804455897,3.32982301823711e-05,-7.93115555409315e-05,-0.000108484253994834,2.4
0.66,0.65462824898734,-1.83939541629188,-1.22896034473605,3.29116495256827e-05,-7.53025481473128e-05,-0.000105287755191774,2.4
0.665,0.658650358763591,-1.8507012834832,-1.22896034473605,3.25458605703874e-05,-7.09937973926757e-05,-0.000101988305745077,2.4
0.67,0.66267248443075,-1.86200714502125,-1.22896251324294,3.22019031812865e-05,-6.65695979450446e-05,-9.86888562983785e-05,2.4
0.675,0.666694601655644,-1.87331300956268,-1.22896251324294,3.18807113177572e-05,-6.18866797431667e-05,-9.53131351592677e-05,2.4
0.68,0.670716735138785,-1.88461886832015,-1.22896454583889,3.15832402596981e-05,-5.70809241134976e-05,-9.19374140201568e-05,2.4
0.685,0.674738862023101,-1.89592472942519,-1.22896454583889,3.13103454305749e-05,-5.20554416961663e-05,-8.85105424229892e-05,2.4
0.69,0.678761005412011,-1.90723058465861,-1.22896643938212,3.10629006400219e-05,-4.69005314938939e-05,-8.50836708258217e-05,2.4
0.695,0.682783143963673,-1.91853644161291,-1.22896643938212,3.08416856611992e-05,-4.15629226115857e-05,-8.16292715979361e-05,2.4
0.7,0.686805299152503,-1.92984229264841,-1.22896819176563,3.0647495872539e-05,-3.60900549720469e-05,-7.81748723700505e-05,2.4
0.705,0.690827449446911,-1.94114814542515,-1.22896819176563,3.04777194953219e-05,-3.1802531248526e-05,-7.54344750472771e-05,2.4
0.71,0.694849612939688,-1.95245399350644,-1.22896980185551,3.03296494708615e-05,-2.74071922566931e-05,-7.26940777245037e-05,2.4
0.715,0.698871769855153,-1.96375984392768,-1.22896980185551,3.02008175409302e-05,-2.41118867800605e-05,-7.06065757474225e-05,2.4
0.72,0.702893936824494,-1.97506569077216,-1.22897129906293,3.00886669665414e-05,-2.07344029048118e-05,-6.85190737703414e-05,2.4
0.725,0.706916095487998,-1.98637154057151,-1.22897129906293,2.99908678951097e-05,-1.83755177984879e-05,-6.70264413398417e-05,2.4
0.73,0.710938261340355,-1.99767738781337,-1.22897271028195,2.99050084619194e-05,-1.59583707424184e-05,-6.5533808909342e-05,2.4
0.735,0.714960417126794,-2.00898323863626,-1.22897271028195,2.98288925512073e-05,-1.44819973226171e-05,-6.45809103788423e-05,2.4
0.74,0.718982577502606,-2.02028908782645,-1.22897406001646,2.9760248196985e-05,-1.29696374851624e-05,-6.36280118483425e-05,2.4
0.745,0.723004726034335,-2.03159494123027,-1.22897406001646,2.96970086561296e-05,-1.23236332601325e-05,-6.3162449062289e-05,2.4
0.75,0.727026876808319,-2.04290079383639,-1.22897537049916,2.96370372090381e-05,-1.16623515928201e-05,-6.26968862762354e-05,2.4
0.755,0.731049013954707,-2.05420665129064,-1.22897537049916,2.95783922214161e-05,-1.17962993455348e-05,-6.26688957901144e-05,2.4
0.76,0.735071151235905,-2.06551250869692,-1.2289766618044,2.95190676794163e-05,-1.19341834331256e-05,-6.26409053039934e-05,2.4
0.765,0.7390932731126,-2.07681837158345,-1.2289766618044,2.94572428919879e-05,-1.27993511890318e-05,-6.30032593321544e-05,2.4
0.77,0.743115393244115,-2.08812423509084,-1.22897795195665,2.93910381195186e-05,-1.36862423445097e-05,-6.33656133603153e-05,2.4
0.775,0.747137494277043,-2.09943010539263,-1.22897795195665,2.93150424850176e-05,-1.67244268464961e-05,-6.48770467564449e-05,2.4
0.78,0.751159588030556,-2.11073597828409,-1.22897925703499,2.92236702194455e-05,-1.98371225329104e-05,-6.63884801525744e-05,2.4
0.785,0.755181659137869,-2.12204185923197,-1.22897925703499,2.91153734110372e-05,-2.34963927107027e-05,-6.81539397011424e-05,2.4
0.79,0.759203721742308,-2.13334774320475,-1.2289806243723,2.89885590030484e-05,-2.72444366143339e-05,-6.99193992497104e-05,2.4
0.795,0.763225759869897,-2.14465363588513,-1.2289806243723,2.8841792364433e-05,-3.14791784125691e-05,-7.18987228532069e-05,2.4
0.8,0.767247788464582,-2.15595953195681,-1.22898206443244,2.86735983520632e-05,-3.58157034252543e-05,-7.38780464567035e-05,2.4
0.805,0.771269790820923,-2.16726543736264,-1.22898206443244,2.84826505079729e-05,-4.05823644222882e-05,-7.60335482494219e-05,2.4
0.81,0.775291782795831,-2.17857134646159,-1.22898358602488,2.82675862266737e-05,-4.5462635404582e-05,-7.81890500421403e-05,2.4
0.815,0.779313746848059,-2.18987726549379,-1.22898358602488,2.80271841028159e-05,-5.07189261213518e-05,-8.04850129290683e-05,2.4
0.82,0.783335699842346,-2.20118318845972,-1.22898519640676,2.77601907513543e-05,-5.60995201510723e-05,-8.27809758159963e-05,2.4
0.825,0.787357623314475,-2.21248912192779,-1.22898519640676,2.74654857440831e-05,-6.18047972140693e-05,-8.51838047625383e-05,2.4
0.83,0.791379535213954,-2.22379505951265,-1.22898690136396,2.71419206181925e-05,-6.76439948604508e-05,-8.75866337090803e-05,2.4
0.835,0.795401416083411,-2.23510100813592,-1.22898690136396,2.67884722142595e-05,-7.37591130892617e-05,-9.00647135715429e-05,2.4
0.84,0.799423285017774,-2.24640696100486,-1.22898870529851,2.64040930782036e-05,-8.00167455885819e-05,-9.25427934340056e-05,2.4
0.845,0.80344512151216,-2.25771292541363,-1.22898870529851,2.59878536988438e-05,-8.65040222967588e-05,-9.50664126874988e-05,2.4
0.85,0.807466945852105,-2.26901889414606,-1.22899061131013,2.55388038131578e-05,-9.31414337869342e-05,-9.75900319409921e-05,2.4
0.855,0.811488736445757,-2.28032487488285,-1.22899061131013,2.50561040233768e-05,-9.99646139464748e-05,-0.000100131309112615,2.4
0.86,0.815510514799905,-2.29163085997351,-1.22899262127469,2.45388975332699e-05,-0.000106944624653606,-0.000102672586284238,2.4
0.865,0.819532259076108,-2.30293685718635,-1.22899262127469,2.39880903548501e-05,-0.000113402636856985,-0.000104845857733729,2.4
0.87,0.823553992885211,-2.31424285812252,-1.22899473591955,2.34046283789684e-05,-0.000120007026890037,-0.000107019129183221,2.4
0.875,0.827575693165763,-2.32554887098531,-1.22899473591955,2.27893946837512e-05,-0.000126109167487115,-0.000108840783276678,2.4
0.88,0.831597384672692,-2.33685488696898,-1.22899694008582,2.2143310596314e-05,-0.000132347640255096,-0.000110662437370135,2.4
0.885,0.835619043294016,-2.34816091465042,-1.22899694008582,2.1467236309236e-05,-0.000138103182867289,-0.000112148408543212,2.4
0.89,0.839640694758457,-2.35946694487763,-1.22899921928968,2.07620686807904e-05,-0.000143985407212026,-0.000113634379716289,2.4
0.895,0.843662314068517,-2.37077298654238,-1.22899921928968,2.00286454570146e-05,-0.000149403445923539,-0.000114800076633896,2.4
0.9,0.847683927764225,-2.38207903020417,-1.22900155970367,1.92678395237977e-05,-0.000154938896024355,-0.000115965773551502,2.4
0.905,0.851705510119605,-2.39338508501383,-1.22900155970367,1.84804656155462e-05,-0.000160028748783751,-0.000116826313187997,2.4
0.91,0.855727088330359,-2.40469114129773,-1.22900394813506,1.76673721033483e-05,-0.000165227117974189,-0.000117686852824492,2.4
0.915,0.859748636093294,-2.41599720841191,-1.22900394813506,1.68293528466542e-05,-0.000169997241510823,-0.000118256479896151,2.4
0.92,0.863770181112724,-2.42730327650196,-1.2290063720138,1.5967233947989e-05,-0.000174867331113181,-0.00011882610696781,2.4
0.925,0.867791696650959,-2.43860935507836,-1.2290063720138,1.50817878102023e-05,-0.000179326412958761,-0.000119118816723878,2.4
0.93,0.87181321077941,-2.44991543415621,-1.22900881935662,1.41738177034459e-05,-0.000183877251691603,-0.000119411526479947,2.4
0.935,0.875834696462434,-2.46122152335192,-1.22900881935662,1.3244074895633e-05,-0.000188033847407255,-0.000119440872543308,2.4
0.94,0.879856182004118,-2.47252761259789,-1.22901127875674,1.22933401924634e-05,-0.000192274320114981,-0.000119470218606669,2.4
0.945,0.883877640200866,-2.48383371157021,-1.22901127875674,1.13223440453303e-05,-0.000196136854692503,-0.000119249326612465,2.4
0.95,0.887899099461504,-2.49513981016411,-1.22901373936569,1.03318451584306e-05,-0.000200075704232173,-0.00011902843461826,2.4
0.955,0.891920532538137,-2.50644591807135,-1.22901373936569,9.32255348168513e-06,-0.000203652473539855,-0.000118570015352012,2.4
0.96,0.89594196782267,-2.51775202519327,-1.22901619087565,8.29520597571521e-06,-0.000207298302691798,-0.000118111596085765,2.4
0.965,0.899963378140424,-2.52905814119552,-1.22901619087565,7.25049240087382e-06,-0.000210597474825693,-0.000117427958068337,2.4
0.97,0.903984791750808,-2.54036425602663,-1.2290186235024,6.18912832741721e-06,-0.000213958748086416,-0.00011674432005091,2.4
0.975,0.908006181663922,-2.55167037928647,-1.2290186235024,5.11178363505342e-06,-0.000216988364653198,-0.000115847381609434,2.4
0.98,0.912027575896995,-2.56297650100977,-1.22902102796873,4.0191528524011e-06,-0.000220073409938399,-0.000114950443167958,2.4
0.985,0.916048947750707,-2.57428263069301,-1.22902102796873,2.91188628461394e-06,-0.000222841387274911,-0.000113851744018692,2.4
0.99,0.92007032489613,-2.58558875849409,-1.22902339548837,1.7906577631361e-06,-0.000225658397538771,-0.000112753044869426,2.4
0.995,0.924091681024748,-2.59689489377042,-1.22902339548837,6.56098321962667e-07,-0.000228172527873093,-0.000111463757237201,2.4
1,0.92811304336302,-2.60820102683811,-1.22902571775039,-4.91138564234727e-07,-0.000230729562649713,-0.000110174469604975,2.4
1.005,0.932134386087874,-2.61950716688188,-1.22902571775039,-1.65044119037232e-06,-0.000232997659226441,-0.00010870548662654,2.4
1.01,0.936155735887859,-2.63081330440918,-1.22902798690406,-2.82117647229776e-06,-0.00023530279363433,-0.000107236503648105,2.4
1.015,0.940177068381226,-2.64211944809205,-1.22902798690406,-4.00109216096054e-06,-0.000236666005546133,-0.000105238647565461,2.4
1.02,0.944198410496964,-2.65342558835247,-1.22903019554738,-5.18786152219725e-06,-0.000238044363519952,-0.000103240791482817,2.4
1.025,0.948219738414746,-2.66473173366277,-1.22903019554738,-6.37935691989237e-06,-0.000238552918528073,-0.000100765018097999,2.4
1.03,0.952241078256716,-2.67603787473191,-1.229032321895,-7.57338184163943e-06,-0.000239056209967031,-9.82892447131804e-05,2.4
1.035,0.956262407016074,-2.68734401974288,-1.229032321895,-8.76792963619835e-06,-0.000238758866585148,-9.53841048825721e-05,2.4
1.04,0.960283749767599,-2.69865015977716,-1.22903434626055,-9.96093013813574e-06,-0.00023843726938655,-9.24789650519639e-05,2.4
1.045,0.964305084546384,-2.70995630264717,-1.22903434626055,-1.11504937442531e-05,-0.000237381193377311,-8.91906061315762e-05,2.4
1.05,0.968326435163049,-2.72126243988399,-1.22903625095756,-1.23346724493162e-05,-0.000236283228625131,-8.59022472111885e-05,2.4
1.055,0.972347780900073,-2.73256857885639,-1.22903625095756,-1.35116899471184e-05,-0.000234514068139163,-8.22745231469457e-05,2.4
1.06,0.976369144109472,-2.74387471161424,-1.22903802020047,-1.46797164044927e-05,-0.000232686678741379,-7.86467990827028e-05,2.4
1.065,0.980390505504907,-2.75518084501727,-1.22903802020047,-1.5837085144353e-05,-0.000230248598217741,-7.47213544504382e-05,2.4
1.07,0.984411885806632,-2.76648697169571,-1.22903964001016,-1.69820806097609e-05,-0.000227737185196875,-7.07959098181736e-05,2.4
1.075,0.988433267322667,-2.77779309794224,-1.22903964001016,-1.81131421663343e-05,-0.000224672898552253,-6.66122608913918e-05,2.4
1.08,0.992454668988579,-2.78909921702181,-1.22904109812291,-1.92286647277297e-05,-0.000221521356523077,-6.242861196461e-05,2.4
1.085,0.996476076787165,-2.80040533392008,-1.22904109812291,-2.03234796718733e-05,-0.000216381885733646,-5.72199516303355e-05,2.4
1.09,1.00049750967241,-2.81171144189539,-1.22904238390276,-2.13922571098337e-05,-0.000211105968003907,-5.2011291296061e-05,2.4
1.095,1.0045189534349,-2.82301754600181,-1.22904238390276,-2.24336811123692e-05,-0.000205439089090646,-4.66665246920398e-05,2.4
1.1,1.00854042293955,-2.83432364095201,-1.22904345512746,-2.34464035319374e-05,-0.000199624909385783,-4.13217580880186e-05,2.4
1.105,1.01256190632252,-2.84562973096583,-1.22904345512746,-2.44292072855626e-05,-0.000193470411255297,-3.58742013634206e-05,2.4
1.11,1.01658341594269,-2.85693581164725,-1.2290443061905,-2.53808468915975e-05,-0.000187158788519902,-3.04266446388227e-05,2.4
1.115,1.02060494234889,-2.86824188635796,-1.2290443061905,-2.63002021698787e-05,-0.000180555671107325,-2.49080666907304e-05,2.4
1.12,1.02462649533431,-2.87954795161451,-1.22904493285775,-2.7186128219133e-05,-0.000173786601607477,-1.93894887426382e-05,2.4
1.125,1.02864806791323,-2.89085400990166,-1.22904493285775,-2.80375973961028e-05,-0.000166772103210522,-1.38296228632856e-05,2.4
